*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1,20800,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2591,28,-12,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,36,28,8,32,36,64,8,192,72,21,254,585,1704,2039,3,853896,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,231,28,0,32,36,96,8,192,120,21,254,632,1824,2695,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,62484,28,2,32,36,112,8,192,144,20,254,655,1824,3227,945905
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,4872,28,-12,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,19,32,36,64,8,192,72,21,254,585,1704,2039,3,1868296,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,279,28,19,32,36,80,8,192,96,21,254,612,1800,2630,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,74146,28,5,32,36,112,8,192,144,20,254,655,1824,3227,513831
1,55664,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6947,28,-12,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,-11,32,36,64,8,192,72,21,254,585,1704,2039,3,786376,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,181,28,-14,32,36,80,8,192,96,21,254,612,1800,2534,4,619248,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,77398,28,-1,32,36,96,8,192,120,20,254,635,1800,3122,626891
1,55664,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,6947,28,5,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,5,32,36,64,8,192,72,21,254,585,1704,2039,3,786376,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,181,28,-14,32,36,80,8,192,96,21,254,612,1800,2534,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,77398,28,-1,32,36,112,8,192,144,20,254,655,1824,3227,655052
1,78112,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,9754,28,-12,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,8,32,36,64,8,192,72,21,254,585,1704,2039,3,535944,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,183,28,-6,32,36,96,8,192,120,21,254,632,1824,2695,4,580800,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,72592,28,-9,32,36,96,8,192,120,20,254,635,1800,3122,539781
1,43584,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5438,28,0,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,33,28,-15,32,36,64,8,192,72,21,254,585,1704,2039,3,1672800,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,264,28,-11,32,36,80,8,192,96,21,254,612,1800,2582,4,484864,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,60599,28,-4,32,36,96,8,192,120,20,254,635,1800,3122,581003
1,46320,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5779,28,9,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,-15,32,36,64,8,192,72,21,254,585,1704,2039,3,2117128,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,297,28,19,32,36,80,8,192,96,21,254,612,1800,2630,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,69513,28,12,32,36,112,8,192,144,20,254,655,1824,3227,609372
1,60640,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7569,28,12,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,-8,32,36,64,8,192,72,21,254,585,1704,2039,3,295816,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,111,28,-7,32,36,80,8,192,96,21,254,612,1800,2502,4,543472,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,67923,28,11,32,36,96,8,192,120,20,254,635,1800,3122,402096
1,16880,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2102,28,-12,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,-13,32,36,64,8,192,72,21,254,585,1704,2039,3,685576,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,169,28,-15,32,36,80,8,192,96,21,254,612,1800,2646,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,34903,28,0,32,36,112,8,192,144,20,254,655,1824,3227,190340
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,7064,28,-7,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,33,28,-14,32,36,64,8,192,72,21,254,585,1704,2039,3,304832,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,138,28,17,32,36,96,8,192,120,21,254,632,1824,2695,4,629408,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,78665,28,-9,32,36,96,8,192,120,20,254,635,1800,3122,498054
1,45104,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5630,28,-7,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,30,28,18,32,36,64,8,192,72,21,254,585,1704,2039,3,1828320,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,276,28,-12,32,36,80,8,192,96,21,254,612,1800,2534,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,64639,28,-14,32,36,112,8,192,144,20,254,655,1824,3227,466223
1,40560,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5062,28,-7,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,36,28,5,32,36,64,8,192,72,21,254,585,1704,2039,3,669448,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,167,28,-11,32,36,80,8,192,96,21,254,612,1800,2534,4,404544,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,50557,28,-15,32,36,96,8,192,120,20,254,635,1800,3122,963680
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,8497,28,-14,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,11,32,36,64,8,192,72,21,254,585,1704,2039,3,389504,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,156,28,0,32,36,96,8,192,120,21,254,632,1824,2695,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,55556,28,4,32,36,112,8,192,144,20,254,655,1824,3227,559924
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,6450,28,17,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,33,28,6,32,36,64,8,192,72,21,254,585,1704,2039,3,1488136,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,249,28,8,32,36,80,8,192,96,21,254,612,1800,2598,4,603808,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,75467,28,3,32,36,96,8,192,120,20,254,635,1800,3122,671243
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,1136,28,9,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,16,32,36,64,8,192,72,21,254,585,1704,2039,3,561928,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,153,28,-14,32,36,80,8,192,96,21,254,612,1800,2630,4,285024,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,35617,28,1,32,36,96,8,192,120,20,254,635,1800,3122,145872
