*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1,13440,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,1669,28,-11,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,11,32,36,64,8,192,72,21,254,585,1704,2039,3,1225920,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,226,28,2,32,36,80,8,192,96,21,254,612,1800,2534,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,26739,28,2,32,36,112,8,192,144,20,254,655,1824,3227,455120
1,39856,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4972,28,11,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,17,32,36,64,8,192,72,21,254,585,1704,2039,3,2427072,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,318,28,-13,32,36,80,8,192,96,21,254,612,1800,2534,4,373264,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,46648,28,-12,32,36,96,8,192,120,20,254,635,1800,3122,868003
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,3558,28,9,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,35,28,2,32,36,64,8,192,72,21,254,585,1704,2039,3,848352,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,188,28,3,32,36,80,8,192,96,21,254,612,1800,2534,4,688336,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,86032,28,15,32,36,96,8,192,120,20,254,635,1800,3122,663224
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5301,28,8,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,13,32,36,64,8,192,72,21,254,585,1704,2039,3,1132224,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,266,28,18,32,36,96,8,192,120,21,254,632,1824,2695,4,535232,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,66894,28,-11,32,36,96,8,192,120,20,254,635,1800,3122,448761
1,36832,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,4594,28,-12,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,-14,32,36,64,8,192,72,21,254,585,1704,2039,3,1140744,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,267,28,13,32,36,96,8,192,120,21,254,632,1824,2695,4,132160,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,16509,28,-15,32,36,96,8,192,120,20,254,635,1800,3122,379825
1,20576,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,2561,28,-15,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,30,28,13,32,36,64,8,192,72,21,254,585,1704,2039,3,2174536,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,301,28,7,32,36,80,8,192,96,21,254,612,1800,2534,4,586432,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,73295,28,-11,32,36,96,8,192,120,20,254,635,1800,3122,448903
1,26624,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,3317,28,-13,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,34,28,-8,32,36,64,8,192,72,21,254,585,1704,2039,3,1500096,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,250,28,-15,32,36,80,8,192,96,21,254,612,1800,2534,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,24276,28,-14,32,36,112,8,192,144,20,254,655,1824,3227,574340
1,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,2839,28,-9,32,36,96,8,192,120,21,254,623,1776,2431,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,36,28,-2,32,36,64,8,192,72,21,254,585,1704,2039,3,274696,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,131,28,-15,32,36,96,8,192,120,21,254,632,1824,2727,4,64,37,640,496,189,288,400,92,9,8,28,24,48,112,23,8,98586,28,-2,32,36,112,8,192,144,20,254,655,1824,3227,885180
1,47328,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5908,28,16,32,36,80,8,192,96,21,254,603,1752,2358,2,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,3,32,36,64,8,192,72,21,254,585,1704,2039,3,274696,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,131,28,-14,32,36,96,8,192,120,21,254,632,1824,2727,4,367360,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,45912,28,4,32,36,96,8,192,120,20,254,635,1800,3122,324930
